task,setup,run,passed,start,end,orchestration_s,session_s,generation_s,billed_usd,sole_usd,steps,tokens_in,tokens_out
abs-module-cache-flags,glm-nothink,run4,1,1784141182.913,1784141638.563,455.6,386.5,209.5,0.747,3.063,135,6393053,31188
abs-stepped-slices,glm-nothink,run1,1,1784141419.050,1784141932.905,513.9,447.7,282.9,0.8489,4.136,109,5924762,32680
abs-stepped-slices,glm-nothink,run2,0,1784141638.573,1784142200.066,561.5,495.0,277.5,0.901,4.0565,170,11129783,47197
abs-stepped-slices,glm-nothink,run3,0,1784141930.437,1784142428.895,498.5,431.7,229.3,0.7984,3.3523,173,9575708,40317
abs-stepped-slices,glm-nothink,run4,0,1784142200.081,1784142721.523,521.4,454.5,244.9,1.0302,3.5803,174,9573666,42448
actionlint-action-pinning-lint,glm-nothink,run1,0,1784142280.602,1784142856.438,575.8,511.3,306.0,1.1549,4.4738,147,13308138,43672
actionlint-action-pinning-lint,glm-nothink,run2,0,1784142721.533,1784143139.520,418.0,354.4,195.1,0.6908,2.852,112,10176406,29824
actionlint-action-pinning-lint,glm-nothink,run3,1,1784142856.451,1784143387.625,531.2,467.2,271.1,0.9023,3.9632,140,8791682,32098
actionlint-action-pinning-lint,glm-nothink,run4,0,1784143137.743,1784143903.801,766.1,703.4,395.0,1.2386,5.7744,212,20463803,46093
adaptix-name-mapping-aliases,glm-nothink,run1,0,1784143503.780,1784144457.780,954.0,883.9,547.9,1.7012,8.0109,231,25075945,60008
adaptix-name-mapping-aliases,glm-nothink,run2,1,1784143688.098,1784144412.962,724.9,655.0,329.8,0.9561,4.8211,229,18748149,44613
adaptix-name-mapping-aliases,glm-nothink,run3,1,1784144097.943,1784145006.557,908.6,838.0,508.9,1.6496,7.4403,223,24187174,53493
adaptix-name-mapping-aliases,glm-nothink,run4,0,1784144608.465,1784145557.034,948.6,877.0,464.3,1.5714,6.788,263,28607624,61958
aiomonitor-task-snapshots-diff,glm-nothink,run1,0,1784145006.570,1784145408.773,402.2,351.7,182.7,0.6209,2.6706,123,6452273,27318
aiomonitor-task-snapshots-diff,glm-nothink,run2,0,1784145521.266,1784145829.396,308.1,258.4,145.1,0.4884,2.121,97,6050451,29119
aiomonitor-task-snapshots-diff,glm-nothink,run3,0,1784145812.801,1784146095.480,282.7,232.5,124.0,0.3855,1.8125,101,5053410,26682
aiomonitor-task-snapshots-diff,glm-nothink,run4,0,1784146003.196,1784146403.361,400.2,349.7,199.2,0.6051,2.9123,125,9012819,39839
anko-default-function-arguments,glm-nothink,run1,0,1784146248.033,1784147293.022,1045.0,974.5,675.1,1.7489,9.8704,212,24816187,82231
anko-default-function-arguments,glm-nothink,run2,1,1784146459.933,1784147488.679,1028.7,957.9,644.5,1.6679,9.4226,220,22967926,74417
anko-default-function-arguments,glm-nothink,run3,0,1784146974.555,1784147677.294,702.7,631.6,445.0,1.3204,6.5055,141,11496439,54446
anko-default-function-arguments,glm-nothink,run4,1,1784147488.691,1784148624.534,1135.8,1065.4,531.8,2.0142,7.7746,206,18330100,65507
anko-typed-variable-bindings,glm-nothink,run1,0,1784148229.506,1784148522.930,293.4,224.5,104.2,0.4716,1.5234,88,8696535,15837
anko-typed-variable-bindings,glm-nothink,run2,1,1784148430.955,1784148799.562,368.6,298.0,134.6,0.5627,1.9685,96,4451967,21393
anko-typed-variable-bindings,glm-nothink,run3,0,1784148624.546,1784149032.290,407.7,335.2,159.6,0.6625,2.334,125,7179311,27234
anko-typed-variable-bindings,glm-nothink,run4,0,1784148947.514,1784149273.264,325.8,254.1,138.9,0.4625,2.0304,90,4464090,21924
arcane-drift-detection-baselines,glm-nothink,run1,0,1784149109.398,1784154758.000,5648.6,4.3,1.0,0.0027,0.0142,4,34869,298
arcane-drift-detection-baselines,glm-nothink,run2,1,1784149314.513,1784150244.589,930.1,624.9,443.2,1.3767,6.4802,133,12545333,36196
arcane-drift-detection-baselines,glm-nothink,run3,0,1784150056.842,1784151042.802,986.0,701.0,499.5,2.2924,7.3029,140,16885054,39691
arcane-drift-detection-baselines,glm-nothink,run4,1,1784150421.352,1784151291.685,870.3,587.4,425.4,1.6614,6.2198,119,11693274,34365
arktype-json-schema-refs-dependencies,glm-nothink,run1,0,1784151004.178,1784156524.976,5520.8,5381.5,4958.3,15.5107,72.4906,283,29873160,79885
arktype-json-schema-refs-dependencies,glm-nothink,run2,1,1784151378.113,1784154000.309,2622.2,2494.9,1883.2,5.2966,27.5332,402,41264598,91167
arktype-json-schema-refs-dependencies,glm-nothink,run3,0,1784152206.460,1784156120.838,3914.4,3793.1,3315.9,9.6348,48.4793,337,29980273,81967
arktype-json-schema-refs-dependencies,glm-nothink,run4,1,1784153756.005,1784158612.939,4856.9,4737.5,4173.0,13.4802,61.0089,380,40460831,96988
awilix-async-container-initialization,glm-nothink,run1,0,1784154651.260,1784154986.153,334.9,273.6,158.1,0.4307,2.311,104,4668123,24506
awilix-async-container-initialization,glm-nothink,run2,1,1784154851.924,1784155153.698,301.8,241.3,131.7,0.3609,1.926,100,4072282,23343
awilix-async-container-initialization,glm-nothink,run3,0,1784155164.430,1784155481.323,316.9,257.0,150.5,0.3919,2.2007,93,3943494,25683
awilix-async-container-initialization,glm-nothink,run4,0,1784155631.928,1784156051.662,419.7,359.7,192.0,0.5279,2.8071,152,7852295,29506
bandit-incremental-cache-control,glm-nothink,run1,0,1784156051.672,1784156604.721,553.0,460.6,278.7,0.9655,4.0742,145,9645853,34427
bandit-incremental-cache-control,glm-nothink,run2,0,1784156492.368,1784156938.389,446.0,352.9,203.2,0.6649,2.9713,122,8200950,29238
bandit-incremental-cache-control,glm-nothink,run3,0,1784156604.730,1784157203.505,598.8,507.3,331.7,1.0928,4.85,135,9698442,38352
bandit-incremental-cache-control,glm-nothink,run4,0,1784156938.397,1784157425.798,487.4,394.0,208.7,0.6539,3.051,150,9027285,30620
bandit-interprocedural-taint-checks,glm-nothink,run1,0,1784157248.843,1784157778.569,529.7,466.7,229.0,0.6927,3.3487,133,7748286,29990
bandit-interprocedural-taint-checks,glm-nothink,run2,0,1784157598.217,1784158365.666,767.4,695.1,356.8,1.0074,5.2167,231,23369737,51969
bandit-interprocedural-taint-checks,glm-nothink,run3,0,1784157930.791,1784158440.834,510.0,448.3,243.2,0.6778,3.5563,148,12606347,39735
bandit-interprocedural-taint-checks,glm-nothink,run4,0,1784158356.499,1784158966.256,609.8,549.0,368.9,0.9909,5.394,128,9553777,42179
bandit-structured-nosec-directives,glm-nothink,run1,0,1784158440.843,1784158983.814,543.0,479.2,353.7,0.931,5.1708,101,6996405,34837
bandit-structured-nosec-directives,glm-nothink,run2,0,1784158729.880,1784159444.451,714.6,650.9,417.0,1.2004,6.0968,181,12877046,49486
bandit-structured-nosec-directives,glm-nothink,run3,0,1784159154.865,1784159954.802,799.9,736.5,530.4,2.4535,7.7548,156,9411300,48379
bandit-structured-nosec-directives,glm-nothink,run4,0,1784159696.263,1784160126.489,430.2,361.7,228.7,1.8501,3.3438,85,4491337,39434
boa-hierarchical-evaluation-cancellation,glm-nothink,run1,0,1784201744.049,1784204056.894,2312.8,1963.2,1639.4,4.4096,23.9683,158,13180212,41934
boa-hierarchical-evaluation-cancellation,glm-nothink,run2,1,1784202837.201,1784205813.847,2976.6,2336.0,1999.6,5.4026,29.2349,222,25749791,57682
boa-hierarchical-evaluation-cancellation,glm-nothink,run3,0,1784203785.033,1784207333.901,3548.9,3184.0,2707.8,8.0439,39.5889,315,36084967,78949
boa-hierarchical-evaluation-cancellation,glm-nothink,run4,0,1784204189.291,1784206459.563,2270.3,2053.5,1718.4,5.4139,25.123,246,22799231,55486
cattrs-partial-structuring-recovery,glm-nothink,run1,0,1784205897.470,1784206669.743,772.3,537.0,321.0,0.8442,4.6934,155,13156164,40886
cattrs-partial-structuring-recovery,glm-nothink,run2,0,1784206553.201,1784207263.949,710.7,662.4,441.9,1.0221,6.4611,161,10872212,40195
cattrs-partial-structuring-recovery,glm-nothink,run3,0,1784207094.211,1784207725.067,630.9,582.6,400.7,1.5037,5.8585,116,10457398,31541
cattrs-partial-structuring-recovery,glm-nothink,run4,0,1784207333.918,1784208563.225,1229.3,1182.6,767.4,2.3124,11.2197,182,15779532,44572
clack-async-autocomplete-options,glm-nothink,run1,1,1784207738.918,1784208519.251,780.3,712.1,462.0,1.3233,6.7541,135,9878453,48868
clack-async-autocomplete-options,glm-nothink,run2,0,1784208064.575,1784209682.393,1617.8,1550.1,1203.7,3.7922,17.5978,192,15183273,49427
clack-async-autocomplete-options,glm-nothink,run3,0,1784208295.533,1784208982.197,686.7,619.8,351.3,1.0266,5.1367,154,10516303,42340
clack-async-autocomplete-options,glm-nothink,run4,0,1784208715.603,1784209648.297,932.7,864.2,589.4,1.8262,8.6167,150,15052676,83586
claude-code-by-agents-recursive-delegation,glm-nothink,run1,0,1784208982.208,1784209470.159,488.0,429.1,266.9,0.8078,3.9028,89,5850846,30468
claude-code-by-agents-recursive-delegation,glm-nothink,run2,0,1784209338.653,1784209891.463,552.8,504.1,366.8,1.2548,5.3624,73,6556743,39108
claude-code-by-agents-recursive-delegation,glm-nothink,run3,0,1784209648.311,1784210272.349,624.0,575.8,419.6,1.5449,6.1342,87,6646173,50531
claude-code-by-agents-recursive-delegation,glm-nothink,run4,0,1784209808.563,1784210518.642,710.1,661.4,491.3,1.75,7.183,89,5645805,40525
cliffy-config-file-parsing,glm-nothink,run1,1,1784210017.852,1784210524.504,506.7,451.4,196.3,0.6568,2.8706,137,10486925,26001
cliffy-config-file-parsing,glm-nothink,run2,0,1784210229.754,1784210731.077,501.3,446.5,180.1,0.5962,2.6334,134,10927496,29661
cliffy-config-file-parsing,glm-nothink,run3,0,1784210524.513,1784211154.392,629.9,574.1,223.2,0.7671,3.2626,174,15339399,36390
cliffy-config-file-parsing,glm-nothink,run4,0,1784211056.524,1784211554.312,497.8,442.7,175.8,0.6062,2.5703,133,11233693,29265
csstree-shorthand-expansion-compression,glm-nothink,run1,0,1784211197.937,1784211657.667,459.7,411.7,205.4,0.6113,3.0025,113,6179782,34980
csstree-shorthand-expansion-compression,glm-nothink,run2,0,1784211554.321,1784211985.521,431.2,383.6,201.3,0.5345,2.9436,105,5204514,38311
csstree-shorthand-expansion-compression,glm-nothink,run3,0,1784211985.529,1784212407.692,422.2,374.9,187.9,0.5188,2.7475,97,5487606,34039
csstree-shorthand-expansion-compression,glm-nothink,run4,0,1784212186.298,1784212805.846,619.5,569.0,244.5,0.7889,3.574,170,10842657,42310
dateutil-rfc5545-timezone-interop,glm-nothink,run1,0,1784214040.310,1784214665.736,625.4,554.9,247.8,0.6328,3.6231,145,8997119,35784
dateutil-rfc5545-timezone-interop,glm-nothink,run2,0,1784214040.317,1784215142.381,1102.1,1033.5,462.2,1.2387,6.7576,248,26283163,64444
dateutil-rfc5545-timezone-interop,glm-nothink,run3,0,1784214665.745,1784215298.269,632.5,578.7,249.1,0.7531,3.6424,145,9228034,39664
dateutil-rfc5545-timezone-interop,glm-nothink,run4,0,1784215008.220,1784215542.757,534.5,480.1,218.4,0.6679,3.1927,128,8604105,37041
expr-try-catch-errors,glm-nothink,run1,0,1784215323.415,1784217375.153,2051.7,1855.9,834.7,2.3685,12.2037,263,36886691,70620
expr-try-catch-errors,glm-nothink,run2,0,1784215649.537,1784217644.395,1994.9,1837.0,1034.5,2.9521,15.1249,226,32964081,72448
expr-try-catch-errors,glm-nothink,run3,0,1784217295.372,1784218719.662,1424.3,1259.8,592.2,1.7571,8.6582,235,30363485,57097
expr-try-catch-errors,glm-nothink,run4,0,1784217597.724,1784218979.145,1381.4,1224.7,677.8,1.9315,9.9091,187,21982561,60666
fastapi-deprecation-response-headers,glm-nothink,run1,0,1784218719.676,1784219436.255,716.6,607.2,270.0,1.0454,3.9475,150,11374522,35127
fastapi-deprecation-response-headers,glm-nothink,run2,0,1784219129.991,1784224632.509,5502.5,6.8,2.4,0.0116,0.0356,4,25764,420
fastapi-deprecation-response-headers,glm-nothink,run3,0,1784219395.429,1784219951.325,555.9,446.4,177.9,0.6439,2.6012,152,7270408,24905
fastapi-deprecation-response-headers,glm-nothink,run4,0,1784219968.695,1784220726.307,757.6,649.1,312.5,1.3786,4.5682,177,13593484,33574
fd-deterministic-multi-key-sorting,glm-nothink,run1,1,1784220190.254,1784220836.548,646.3,593.1,308.4,1.1336,4.509,153,11033099,53342
fd-deterministic-multi-key-sorting,glm-nothink,run2,0,1784220606.568,1784221212.727,606.2,552.0,317.4,1.124,4.6402,125,9565274,40260
fd-deterministic-multi-key-sorting,glm-nothink,run3,1,1784221151.492,1784221692.617,541.1,486.5,208.9,0.8016,3.0539,157,10764796,37779
fd-deterministic-multi-key-sorting,glm-nothink,run4,0,1784221212.736,1784221813.083,600.3,546.4,329.1,1.2143,4.812,117,8550236,36990
kcp-go-multiplexed-kcp-streams,glm-nothink,run1,0,1784221608.083,1784222397.604,789.5,715.9,590.5,1.7102,8.6329,78,3092142,32411
kcp-go-multiplexed-kcp-streams,glm-nothink,run2,0,1784221813.091,1784222645.564,832.5,758.5,609.5,1.7659,8.911,97,3786601,27478
kcp-go-multiplexed-kcp-streams,glm-nothink,run3,0,1784222397.609,1784224034.049,1636.4,1383.3,1074.8,3.7857,15.713,180,11164023,58160
kcp-go-multiplexed-kcp-streams,glm-nothink,run4,0,1784222810.970,1784223687.065,876.1,622.7,516.0,1.5821,7.5443,70,2416251,29865
kombu-single-active-consumer-priority,glm-nothink,run1,0,1784223461.124,1784224672.565,1211.4,1123.9,815.6,3.504,11.9235,168,12979152,44688
kombu-single-active-consumer-priority,glm-nothink,run2,0,1784223781.091,1784224316.975,535.9,447.3,256.0,0.9553,3.7431,107,5937675,27301
kombu-single-active-consumer-priority,glm-nothink,run3,0,1784224316.985,1784224712.183,395.2,269.9,136.4,0.5758,1.9946,93,4496516,23651
kombu-single-active-consumer-priority,glm-nothink,run4,0,1784224581.945,1784225121.275,539.3,450.8,256.7,0.9535,3.7525,129,7633942,33635
kombu-virtual-queue-dead-lettering,glm-nothink,run1,0,1784224827.762,1784225576.561,748.8,660.9,410.6,1.5616,6.0028,159,11296147,47114
kombu-virtual-queue-dead-lettering,glm-nothink,run2,0,1784225134.320,1784225752.674,618.4,526.3,298.5,0.9453,4.3645,142,8730532,40350
kombu-virtual-queue-dead-lettering,glm-nothink,run3,0,1784225477.311,1784226170.786,693.5,606.0,380.4,1.0588,5.5614,139,8466205,39129
kombu-virtual-queue-dead-lettering,glm-nothink,run4,0,1784225758.422,1784226552.545,794.1,703.4,403.9,0.9373,5.9045,172,13596194,39789
koota-deferred-mutation-buffer,glm-nothink,run1,0,1784226020.172,1784226969.502,949.3,897.7,542.5,1.1806,7.9321,191,20658950,59361
koota-deferred-mutation-buffer,glm-nothink,run2,0,1784226267.342,1784227479.864,1212.5,1160.7,698.2,1.5305,10.2085,202,20021116,69482
koota-deferred-mutation-buffer,glm-nothink,run3,0,1784226553.204,1784227471.646,918.4,864.9,488.3,1.0575,7.1386,156,16311139,51643
koota-deferred-mutation-buffer,glm-nothink,run4,0,1784226851.962,1784229365.363,2513.4,2461.8,1201.7,2.9872,17.5683,158,17559564,64236
optique-conditional-option-dependencies,glm-nothink,run1,0,1784227017.925,1784230230.163,3212.2,3097.3,1415.0,3.4062,20.6874,147,21090810,44326
optique-conditional-option-dependencies,glm-nothink,run2,0,1784227571.891,1784233025.412,5453.5,5402.3,2599.2,6.8334,38.0004,126,13130098,44212
optique-conditional-option-dependencies,glm-nothink,run3,0,1784229365.376,1784233974.958,4609.6,4539.5,1677.4,4.4124,24.5244,212,32316301,56435
optique-conditional-option-dependencies,glm-nothink,run4,0,1784232220.887,1784234450.337,2229.4,2131.5,896.7,2.0077,13.1099,216,33019251,74180
psd-tools-blend-range-api,glm-nothink,run1,1,1784232934.913,1784234363.427,1428.5,1357.3,974.2,2.1644,14.2422,127,8351402,46083
psd-tools-blend-range-api,glm-nothink,run2,0,1784233819.930,1784234455.442,635.5,564.7,343.9,0.7868,5.028,115,7452621,26214
psd-tools-blend-range-api,glm-nothink,run3,1,1784234084.038,1784235040.659,956.6,886.2,605.1,1.4733,8.8461,155,13410791,47724
psd-tools-blend-range-api,glm-nothink,run4,0,1784234378.622,1784235201.223,822.6,753.7,474.1,1.1106,6.9312,160,11183647,43963
quill-shared-toolbar-focus,glm-nothink,run1,0,1784234506.976,1784237251.604,2744.6,2632.6,2116.0,4.612,30.9364,266,27825167,91724
quill-shared-toolbar-focus,glm-nothink,run2,0,1784234995.620,1784235748.210,752.6,697.7,447.3,0.9191,6.5402,152,9730333,36192
quill-shared-toolbar-focus,glm-nothink,run3,0,1784235136.397,1784235866.935,730.5,667.4,430.7,0.8384,6.2966,132,10012876,48477
quill-shared-toolbar-focus,glm-nothink,run4,0,1784235663.284,1784236551.441,888.2,832.4,542.2,1.0543,7.9272,166,11252696,43015
superjson-error-stack-serialization,glm-nothink,run1,0,1784236052.922,1784236475.954,423.0,370.2,204.0,0.3957,2.9827,100,4115751,30185
superjson-error-stack-serialization,glm-nothink,run2,0,1784236310.082,1784236794.080,484.0,432.7,306.7,0.6538,4.4837,83,3519192,37906
superjson-error-stack-serialization,glm-nothink,run3,0,1784236610.832,1784237192.582,581.7,526.0,329.4,0.8298,4.8165,122,5840262,41575
superjson-error-stack-serialization,glm-nothink,run4,0,1784236701.741,1784237094.750,393.0,337.7,194.6,0.4409,2.8452,87,3436240,27501
task-task-graph-export,glm-nothink,run1,0,1784236864.309,1784237790.547,926.2,728.1,378.2,0.9481,5.5287,200,17351165,29850
task-task-graph-export,glm-nothink,run2,0,1784237128.648,1784237741.921,613.3,435.2,286.4,0.7096,4.1869,86,5380397,16582
task-task-graph-export,glm-nothink,run3,0,1784237251.619,1784242793.325,5541.7,92.7,69.3,0.1521,1.0134,16,393531,755
task-task-graph-export,glm-nothink,run4,0,1784237790.561,1784238357.242,566.7,414.6,263.6,0.7907,3.8533,90,6287515,19252
yjs-map-conflict-detection,glm-nothink,run1,0,1784238089.184,1784238829.611,740.4,669.2,368.1,0.9714,5.3824,177,12531544,43132
yjs-map-conflict-detection,glm-nothink,run2,1,1784238357.249,1784239050.284,693.0,628.7,391.8,0.9545,5.7284,136,10435278,41388
yjs-map-conflict-detection,glm-nothink,run3,1,1784238619.469,1784239164.254,544.8,479.9,291.1,0.6615,4.2557,105,9163998,28629
yjs-map-conflict-detection,glm-nothink,run4,1,1784239133.798,1784239916.643,782.8,717.4,462.1,1.9484,6.7559,153,15752367,55658
